4.6993,0.36031,2.8032,-2.111,-2.5734,-2.6709,2.0048,-0.14734,-2.6372,0.9391,-0.41327,-0.47088,-1.3081,1.0498,0.092619,-0.66992,-0.32597,1.2728,-0.60753,-1.4442,-0.44883,0.1473,0.87372,-0.12199,0.15581,6
3.3516,-1.3332,0.93139,1.8967,-1.987,1.2891,0.33202,0.71532,1.2798,0.15153,-0.055048,0.19986,0.50442,-1.2674,-1.9644,2.3608,-1.2091,-1.2669,0.52733,0.83672,-0.13684,0.29367,0.44481,0.038844,-0.53859,8
-2.8671,-0.55191,-0.16571,0.2515,-0.14729,-2.0832,1.8527,-0.9617,0.59242,2.002,0.90134,1.4844,1.0248,-0.79217,0.74469,0.10697,-0.76221,0.70468,0.17535,0.6315,0.41661,-0.36673,-0.22997,0.19423,0.56815,1
-2.1534,-1.104,1.788,-1.1994,-0.1684,3.1343,-2.7165,0.65416,-0.16841,0.32601,-1.2232,0.026745,2.0902,-1.2729,0.32547,0.64277,-0.34446,-0.2957,-0.087076,-0.23946,0.64757,0.37225,-0.14665,0.73029,1.1874,1
-2.7465,1.0507,-0.44836,-0.11921,0.25178,0.48811,-1.598,-0.59984,-0.10558,-0.058531,-1.1158,1.7399,-0.71345,1.4088,-0.0097598,-0.15631,-0.44516,-0.4116,-0.45152,-1.546,0.23042,0.19338,-0.55401,-0.051781,-0.1316,4
0.59856,-2.9012,-0.10076,0.61737,0.12977,-1.0238,1.3638,3.4793,2.2836,-0.11714,0.034706,1.0013,-1.9673,-0.31554,-1.1912,0.69189,-1.2048,-1.287,-0.096532,1.2124,1.7205,0.49781,-0.069381,0.10827,-0.72697,3
-2.3422,1.0015,-1.784,0.75095,-1.1166,0.82431,2.7481,-0.60124,-0.54744,2.743,0.72705,-0.37225,-0.57822,-0.062181,-0.3924,0.90895,-0.92172,-0.82778,-0.13381,-1.6482,0.11644,0.9285,-0.12268,-1.0464,0.83747,7
0.84629,0.36531,-0.37119,-3.0691,-1.7007,-2.2276,0.063596,-2.0253,0.85307,-1.2603,-0.61875,-1.1745,-0.34038,-0.34403,0.24366,-1.0953,-1.3197,-0.040185,-1.2163,-0.43654,-0.60854,-0.083042,-0.60847,-0.31848,0.60495,6
-1.8433,1.9569,-0.38165,1.8604,-1.0277,0.43056,0.86318,-1.098,-0.074477,-1.5029,-0.39678,0.7742,-1.0519,0.33444,1.0242,1.4408,0.75151,-0.15798,0.80348,0.43932,-1.1468,0.54449,0.18126,0.49407,-0.8669,9
-3.2688,-2.2635,0.77047,-1.6283,1.3214,0.89239,-1.2624,0.054458,-0.59817,-0.16897,-1.2153,-0.78755,-0.84984,-0.78174,-0.96081,-0.09168,0.40856,-0.21089,0.43543,-0.33711,0.71859,0.23441,0.05488,-0.82701,0.12202,1
-3.5537,-1.7552,1.2252,-0.53718,0.97376,2.1689,-0.60816,0.43628,-0.87616,-1.0582,-1.4798,-0.04931,-1.366,-0.79265,-0.47977,-0.12994,-0.43565,-0.062811,-0.054498,-0.39081,0.4077,-0.66375,0.18249,-0.13862,-0.026222,1
0.95333,3.3041,-2.0105,0.10032,-2.7377,1.1151,-2.2459,1.4279,-0.83519,1.1987,-1.461,0.66016,-1.3105,0.33584,-1.7278,-1.1715,-0.13835,1.6439,-1.0269,-0.49493,0.41593,-0.056751,-0.83176,-0.24359,-0.80778,4
0.68912,1.9001,0.87579,-2.7128,-0.80013,2.1992,-1.5387,-0.079565,0.21792,0.87804,1.3493,-0.44547,0.25935,1.8285,-0.99478,0.235,0.056203,1.7941,0.37306,0.60615,0.80533,-0.82388,-0.23962,0.10907,0.24259,2
2.0457,-0.4475,4.4107,-0.12464,1.2506,0.66171,-1.7164,3.8265,-1.3192,0.71981,1.4371,1.8479,0.020485,-0.67982,0.024624,-0.51546,-0.59321,-1.519,1.8968,-0.48078,-1.5247,0.62975,-1.2703,-0.4041,0.19444,0
-1.9241,-0.075927,-2.868,-0.081748,1.2364,-0.924,-0.33575,1.0353,1.5276,1.2771,0.091927,-0.54345,0.35422,0.090593,1.3323,-0.044679,-0.26986,-0.51512,0.16993,-0.33972,1.2636,0.33292,0.084796,-0.22059,-0.45624,2
-3.7092,-1.3666,0.63493,0.18195,1.163,-0.99046,1.7475,-1.249,-0.41139,1.2535,1.0082,1.0592,-0.62588,0.74041,-0.85626,0.75333,-0.59251,0.88306,0.14618,0.031632,0.045255,0.033408,-0.76861,0.68048,0.30996,1
0.96328,0.10375,0.74987,-3.2876,-1.4853,-2.3908,0.10632,-1.7851,-0.060617,-0.55343,-1.1078,-1.2815,-0.32994,0.051254,-0.033589,0.041201,0.2234,0.52888,-1.5441,0.46221,0.32583,-0.081688,0.041299,0.06235,0.95173,6
3.7512,0.50425,3.0071,0.3605,3.9003,-1.3149,-1.0996,0.44286,-0.63253,0.73494,-0.99932,0.7374,-1.465,-1.6276,0.52635,0.12049,-0.14869,-1.0043,-1.3027,-0.39051,0.99311,-0.70251,-0.86816,-0.67569,0.59757,0
2.4486,-0.015068,-1.9192,0.52442,0.43902,0.28726,-0.2735,-0.39355,0.01399,-1.6473,-1.793,-2.7521,-0.47616,1.3974,-1.262,0.52623,-0.38449,-0.41651,2.1041,0.17735,-0.33667,0.50969,-0.85857,0.06823,0.39051,0
-1.6784,2.049,0.0035486,-0.63054,2.8653,0.64249,1.3111,0.4723,1.0788,-1.6958,1.0994,-0.11868,0.11008,-1.0641,-0.69571,-0.34115,-0.017921,0.52189,0.14334,-0.1452,-0.57561,0.994,1.2688,-0.3233,-1.1046,7
-0.49641,2.3579,-1.4801,0.42326,0.81474,0.61824,0.12021,-1.3117,0.76646,0.75988,1.4444,-0.61358,-0.5289,0.26028,0.29816,-0.33957,0.98837,-0.46889,0.55574,0.39202,-0.69242,0.66989,-1.4842,0.77135,-1.0594,8
2.4781,-4.2453,-1.5426,3.5204,-1.0813,0.82925,1.4902,1.646,-0.085162,-1.3368,0.59485,0.42561,-0.1763,-0.16847,0.33265,1.651,-1.4219,-0.66623,-0.69689,-0.35025,1.1753,-0.50857,-0.34695,-0.045367,-0.34402,3
-0.79035,-0.54313,-1.9269,0.59036,-3.2285,-1.4022,3.2759,0.0051638,-0.1511,1.2434,0.96381,0.73509,0.53632,-1.7683,1.1202,-1.0617,-1.3723,1.4276,-0.45352,1.1898,-0.18629,0.29077,-0.33147,-0.055681,0.2199,1
-2.5959,-1.1597,-1.3472,-1.3835,1.1335,0.2251,0.62394,-0.55255,-0.58536,0.46932,-0.82886,-0.64336,0.54635,-0.86505,0.39004,0.45737,-0.049645,-1.1239,-1.2442,0.092696,0.2147,0.55272,-0.91447,-0.28663,-0.40766,2
0.78931,1.1439,-1.0578,1.879,-0.7635,0.47967,0.44836,-1.3312,0.54587,-0.72895,2.2876,-0.84794,-0.055405,-1.2749,0.5835,-1.1104,0.67885,2.4677,-0.40446,-0.87913,-0.90806,-1.6509,-0.55228,0.75501,-0.38617,8
-3.0903,-0.89636,0.583,-0.88046,0.24973,0.041206,-2.241,0.46258,-0.97581,-1.1898,-0.29647,0.24991,-0.36609,0.00053106,0.051418,-0.29769,0.40369,-0.46031,-0.12641,-0.27189,-0.59278,-0.37641,0.2336,-0.59352,-0.27144,4
-1.0019,3.2062,0.97051,0.55463,-0.6887,-0.63236,-1.2185,-0.67482,0.23721,-1.4925,1.7012,0.53246,-0.062662,1.2442,0.1233,0.35846,-0.18835,0.15518,-1.0975,0.27246,-0.17391,0.38919,-0.19045,0.086337,-0.23028,4
-0.090066,-0.56922,0.57494,2.2367,-0.44653,-2.8874,-2.0379,-0.48939,0.72172,0.0029715,0.86224,-0.34971,-0.83792,-0.34936,0.17935,0.20203,0.69334,-0.24184,-0.59544,-0.46368,0.29887,-0.85403,1.4838,0.65671,-0.95663,5
-1.5093,1.5156,-1.9257,-0.44992,-0.5454,-0.54661,-1.4624,0.51872,0.18925,0.46017,-1.4051,-0.53055,-1.2818,-0.1531,0.65608,-1.344,-0.63615,-1.2761,0.36452,-0.36045,0.4399,0.21815,0.40296,-0.35839,-0.66156,4
-1.5927,2.4797,-0.52638,-0.307,0.14694,1.4897,-1.363,-0.36051,0.16738,-1.3927,0.036237,1.8952,-0.94987,0.62361,-0.51845,0.16933,-0.35145,0.33932,-1.1347,-1.1864,-0.59297,0.53952,-0.52624,0.55578,0.42126,4
-0.93455,-2.5125,-0.22395,1.2408,0.061599,-1.2159,-0.87841,2.6188,1.6888,-0.59881,-0.72251,1.2477,-0.83452,-0.53969,-0.69669,0.21242,-0.43794,-0.60673,0.06166,-0.16907,-0.13434,-0.35458,1.0242,0.11846,-0.65954,3
1.3644,-0.48125,1.5026,0.85774,-0.32738,-2.4253,-0.82482,1.0944,0.66809,-0.53252,-0.55694,-2.3623,1.1356,1.8966,-1.8056,0.11924,1.3363,0.086021,-0.54139,-0.56199,0.021234,-0.41244,-0.0017697,0.30658,-0.68023,0
-0.82735,-0.42735,-1.4921,-2.5088,0.034699,-1.157,-1.0173,-1.3731,0.68953,-2.0207,-0.25526,-0.45632,0.68517,-0.33403,0.43196,-0.35147,-0.51076,-0.9869,-0.93204,-0.36996,0.26279,0.57107,-0.71538,-0.7948,0.62462,6
-0.80197,1.8229,-0.10849,0.2432,-1.2568,-1.4781,-1.6847,1.5436,-1.7665,1.2237,-0.59779,0.31831,-0.67911,2.035,0.10482,0.076817,-0.23894,0.87263,0.2414,-0.084736,1.8067,-0.29386,0.45824,-1.1094,-0.90302,4
-1.9495,1.3247,1.0696,0.063026,1.3147,3.1241,0.51946,0.88247,-0.35191,-1.1153,-0.84295,-1.6742,1.2424,-1.6166,0.60049,-0.37685,0.17112,-0.038484,-0.71844,0.59732,1.2465,0.49384,-0.18086,-0.31205,0.86154,7
3.3835,0.7976,0.15962,-2.2976,-1.8307,-3.0519,1.9154,-2.5538,-0.75366,0.34119,-0.85602,-0.81423,-0.95659,0.57972,-0.044044,-0.73938,-0.43927,-0.45182,-1.1424,-0.81919,-1.0325,-0.50167,-0.33701,0.11755,-1.6387,6
-1.1554,-0.071337,-0.74318,1.6106,1.2258,-1.8086,-1.5675,-0.092654,-0.39058,-0.5991,-0.36427,-1.5956,0.25042,-0.83854,1.0733,-0.94075,0.41326,-0.48545,0.012541,-0.55178,-0.48027,-0.16975,0.55918,0.83826,0.47222,5
1.7563,2.468,-2.085,-2.5712,1.8162,1.6624,-2.6544,0.32608,-1.218,-0.26179,2.6752,0.96668,0.063619,-0.19702,-0.90549,0.9664,0.043985,-0.16867,-1.269,-0.28958,-1.4377,-0.097651,-0.0012799,-1.2606,1.0561,4
4.2418,-1.0524,0.24275,-0.59622,-0.35406,1.5424,-0.29843,0.89285,2.3943,0.77541,3.0647,1.6623,-0.37978,0.21531,-1.677,0.29241,-0.91121,-1.9455,-1.7656,-0.2357,0.22167,-0.15574,0.27628,-1.4696,0.16333,2
2.8112,-1.5374,-1.5719,-1.479,3.9454,1.8048,0.68263,-0.99355,0.22679,1.1409,-0.030284,0.32844,0.65809,0.82637,1.1841,0.27111,2.6627,-0.24007,-0.19033,0.32494,-0.91636,-0.73531,0.99842,-0.5432,-0.31464,0
-2.1316,0.51362,-1.4787,-0.0074317,-0.11357,0.033335,1.3849,-1.2296,0.19615,1.5351,0.48664,0.02859,-1.2117,-0.0095691,-0.62945,0.81885,-1.5868,-1.297,0.50621,-1.0283,-0.95302,0.74689,0.39806,-0.078897,0.9343,7
0.2302,-1.1468,-0.97517,-0.76617,-0.883,-0.37611,2.0898,1.7284,2.0212,1.0295,-0.12511,-0.97644,0.54295,1.0967,-1.295,-0.53542,-0.40558,-1.2305,0.0041497,0.41267,1.5474,-0.12632,0.85327,0.59271,0.0047108,2
2.3394,1.1113,2.4019,-0.67033,-0.63693,1.7496,0.79538,0.29017,1.5834,0.50343,1.3696,-1.3643,-0.53323,-0.53517,1.0176,0.46926,-1.825,0.50431,-0.93342,-0.10074,-1.7019,1.9381,-0.15721,-0.33875,0.34907,2
1.3025,0.22252,-1.3793,-3.4688,1.1131,1.8302,1.1911,-0.21336,-1.6023,0.9658,-1.36,3.2628,0.88613,-1.2633,0.3584,-0.027891,0.40235,0.0046264,1.2966,0.48594,-0.39341,-1.2065,1.043,1.9956,-0.63072,6
-1.4974,2.1155,-2.6581,1.2707,-1.2233,0.085404,-0.48676,-0.70843,0.44196,1.0906,-1.2153,1.1221,-0.22329,0.080748,0.95515,0.41411,0.80007,-0.33968,1.397,0.17006,0.91051,0.87022,-1.0511,-0.79682,-0.28454,9
-2.3371,2.0439,1.0898,1.2533,-0.066877,0.5427,0.38453,-0.33613,-0.3257,-1.7503,0.027694,0.0091328,0.061366,2.0479,0.68479,0.40624,0.38128,0.22281,-0.95212,0.12534,-0.04531,-0.85792,-0.11411,0.082779,-0.85094,9
1.4349,2.1455,-2.7958,0.99587,-1.1608,1.7324,1.2388,-0.70357,-0.77101,0.70247,3.4832,-0.040948,-1.1147,0.035084,-0.14479,-1.471,1.5187,0.11435,0.37733,-0.68638,0.56774,-0.60665,-1.0984,-1.28,-1.7107,8
-1.1362,2.5562,0.40478,0.74709,1.3314,1.253,0.030387,-1.3936,0.42286,-1.9253,1.0866,0.16822,-0.9649,-0.20262,0.13559,0.4172,1.5327,-0.20535,0.11169,0.56684,-0.18222,0.3944,-0.25701,1.0673,0.23905,9
-0.38639,1.0927,1.6907,-0.50587,1.9085,-0.99569,-0.20973,-0.4389,-0.25021,0.35341,-1.306,0.2929,0.97408,0.27079,0.75268,-1.8123,1.1282,-1.2486,-0.53569,0.49433,0.46559,0.63428,-1.5104,-0.31819,0.016554,5
-2.5419,0.91409,2.1884,1.3439,-0.53722,0.78886,0.41151,-0.70608,-1.2605,-2.2912,0.39466,-0.3792,-0.62035,0.34991,1.1445,0.14263,0.77372,0.26859,-0.35822,0.66561,0.64973,-1.0765,0.22767,0.20062,-0.48362,9
0.10342,0.15724,1.5489,-1.7505,1.1628,0.047471,-2.0641,-0.011587,0.6261,1.1301,2.177,-0.60358,-1.4087,-0.15519,0.97237,0.53208,-0.20839,-0.60728,0.049184,0.048613,-0.22746,0.50397,-0.62122,-0.72139,0.31353,2
-1.1519,2.7719,1.4051,0.32084,1.5464,1.3364,0.68153,0.45255,-0.58564,-2.7858,-0.56545,0.37644,0.78464,-1.7064,0.34894,-1.1151,-1.12,1.9156,0.76335,1.2683,0.62234,0.14398,0.71345,0.11449,-0.66889,7
2.4097,1.0936,-2.1221,-4.5328,-2.385,1.5287,2.1743,-0.77214,-0.32705,-0.89804,-0.59396,2.9234,0.41895,-0.86531,-1.0577,-0.19634,-0.56773,-0.65248,0.019673,0.26773,2.0784,-0.062722,0.15849,2.0556,-0.73917,6
-2.7252,-2.246,1.0174,-0.66806,0.52157,1.898,-2.4264,0.91628,-0.98903,0.22373,-1.8565,-0.22373,0.79959,-0.61988,-1.0251,0.1779,0.23467,-0.97057,0.070871,-0.87573,-0.39104,0.19273,0.010173,-0.48055,0.72834,1
-1.9588,0.86224,-2.2319,0.43212,-0.93062,-1.4203,-0.78646,0.68777,-0.049108,0.59645,-0.33877,0.31118,-0.47628,-1.7877,0.74413,-1.0213,0.079328,-0.38093,1.0777,-0.1016,0.39621,0.37743,0.51003,-1.0327,0.38384,4
0.55163,-2.0683,-3.6281,0.52752,-0.81122,-1.5231,-0.84438,-0.3981,0.14056,-2.6077,1.1801,0.41011,0.35826,-0.077269,1.2457,-1.5605,0.64889,-0.33894,-0.32446,-0.0028511,-0.16568,0.49341,0.15177,0.16229,1.4304,5
-0.36206,-0.12894,-0.61444,-0.070885,-0.064414,-1.4929,-1.189,0.10676,2.0116,-0.62929,-1.7228,-1.225,0.60989,1.0646,-0.29525,-0.60919,0.44741,-0.53703,0.36872,-0.067983,-0.24149,0.14431,1.2217,-1.0007,-0.35075,0
-3.091,-1.0271,0.082992,0.31493,1.285,1.359,1.0154,-1.4136,-0.72302,-0.26545,-0.85944,-0.87933,-1.962,-0.16043,-0.32082,0.80269,-0.13058,-0.86327,0.50383,0.18574,-0.83071,-0.28838,0.16088,0.24071,-0.1889,7
-2.644,-0.82647,-1.3251,-1.125,1.4885,-0.99138,0.88284,-0.32211,0.70288,0.35412,1.1406,0.36204,0.69596,-0.33484,1.237,-0.20225,-0.90573,0.1008,-0.067718,0.04799,0.32932,-0.10083,-0.81223,0.58961,-0.31767,2
0.24455,-0.90102,-2.2886,0.59806,-1.7545,0.85546,-1.1718,-1.2061,-0.83147,-0.79645,-0.39292,-1.0165,0.46683,0.11696,1.5391,1.1295,-0.071941,-1.1228,0.79303,0.012349,-0.62049,1.899,0.077359,-0.59647,1.1907,8
0.33337,-1.8072,-1.3784,1.295,2.2776,-0.79543,0.15188,-0.10485,-0.012884,-0.86984,0.4942,-2.4599,1.1449,0.86328,0.58084,0.79403,-1.8743,-0.23828,0.84401,0.2598,1.3172,0.44596,0.11497,-0.3453,-0.11648,3
-0.35092,1.2194,1.5839,1.6163,1.195,-1.3998,-0.8211,-2.4048,0.019253,0.54647,-0.54209,-0.61132,-0.6381,0.52899,-0.6265,-0.61411,-0.66203,-1.2585,-1.4806,-0.98223,0.84533,0.67512,0.054129,0.8229,-1.5034,5
0.005115,-0.17883,0.11142,-0.64046,-2.5241,-3.5463,-0.26579,-0.2878,0.93609,-0.52167,-0.74727,-0.055701,0.88726,-0.66859,0.24034,0.5984,1.3937,-0.33073,-0.25681,0.81482,-1.048,-0.17231,0.56371,-0.42065,-0.67924,6
0.38495,1.0962,0.75004,-2.0599,-2.1263,1.4771,-1.2514,1.1386,-2.3513,1.2661,-0.2885,-0.77601,-0.65105,2.5506,0.53803,2.7288,-0.19437,0.14232,0.32223,0.86709,-0.023975,-0.49701,0.88605,-0.88252,1.4174,2
-2.0796,0.71582,-0.97295,-2.4744,-0.35514,-0.034972,0.18526,-0.19745,-0.46361,1.3014,0.36415,-0.48647,0.39235,-0.82991,0.35212,0.48334,-1.973,-1.146,-0.22643,-0.30061,-0.5479,0.45642,1.0925,0.73305,-0.57482,2
5.0753,-2.2276,-2.039,-1.4444,2.1217,1.0941,1.2232,-2.3242,-1.5075,0.54095,0.35416,-0.26491,0.76537,1.9116,1.0159,0.29471,1.5267,2.0049,-0.62646,-2.1133,-1.2232,-0.19345,0.81717,-1.1868,-0.89465,0
0.35585,3.8776,0.34312,0.76924,-0.94597,-0.31863,-0.46462,-0.96599,0.1267,1.6583,0.25268,-0.64569,-0.015979,1.9819,-2.0552,-0.21814,-0.50395,-0.20148,-0.78127,-0.094576,0.59792,-0.097413,0.089455,0.45991,1.1322,9
-1.0144,-2.6668,0.14574,-1.8737,-1.5555,-0.12761,3.3412,-0.51471,0.024811,1.3162,-0.26343,0.47404,-0.23157,-0.99332,-0.21693,-1.2425,-0.10904,-0.96046,-0.50165,1.48,0.98709,-0.29745,-0.23956,1.2885,0.18187,2
-0.88314,-0.70167,-0.63223,-1.5442,-2.0107,1.7101,1.4611,-0.61547,-0.52001,1.1284,-0.98386,-1.1398,-0.70637,0.36455,1.2756,-0.63198,-0.31758,-0.68875,1.087,1.27,-0.32927,1.1753,0.25093,-0.17244,-1.1131,2
2.6483,-2.5293,-1.7542,0.7699,-1.935,-0.41325,-0.28,-1.8627,1.0461,-0.14787,0.48777,0.25402,-1.1864,-1.1342,1.097,-2.4189,1.7265,1.4025,-0.37441,-1.479,-1.1243,1.2875,-0.43257,0.34045,0.85905,5
-0.066821,-0.37465,1.6983,-2.9391,-0.36093,-2.1697,-0.41032,0.1682,0.43216,-0.14044,0.053923,-1.5111,0.63326,0.61692,-0.36303,0.77302,1.0419,-0.32098,-0.061729,-0.9957,0.52848,0.50928,0.42522,-0.19806,0.049333,6
2.5862,-1.7728,-3.0826,-1.7572,3.6871,1.8489,0.52324,-0.23805,-0.027169,-0.52807,-0.045167,0.87423,1.3693,2.0037,-0.42615,-0.84177,0.67748,1.0299,0.86581,0.21685,-0.24846,0.9507,0.76452,-0.96326,0.30228,0
